2015-11-14 05:35:50,"RT @Friendstagram: #PrayForLebanon - Isis attack 
#Prayers4Paris - 153 dead 
#PrayForMexico - hurricane 
#PrayForJapan - earthquake
#Prayer…"
2015-11-14 05:35:50,"RT @LuisBlackout: Terror struck on Friday the 13th. 

Paris Terror attacks and 7.0 earthquake in Japan 

#PrayForJapan #PrayForParis https:…"
2015-11-14 05:35:50,"RT @dewahoya: Our deepest condolences to all the families

#PrayForJapan 
#PrayForLebanon 
#PrayForMexico 
#PrayForParis https://t.co/mGj8k…"
2015-11-14 05:35:50,"RT @Eleana_P: This is touching, Justin Bieber and the entire arena praying for Paris and Japan.
#PrayForParis
#PrayForJapan
https://t.co/oJ…"
2015-11-14 05:35:50,"RT @BobOngQuotes: We can help with a prayer, we can make a difference. 🙏 #PrayForParis #PrayForJapan #PrayForBeirut #PrayForBaghdad https:/…"
2015-11-14 05:35:50,"RT @SuperheroFeed: Stay safe, folks. Made these, feel free to use. #PrayForParis #PrayForJapan #PrayForLebanon #PrayForBeirut https://t.co/…"
2015-11-14 05:35:50,"RT @conspiracystory: Friday the 13th hasn't been easy on the world 🙏

#PrayForParis
#PrayForJapan
#PrayForMexico
#PrayForLebanon https://t.…"
2015-11-14 05:35:49,"RT @WORLDSTARC0MEDY: Friday the 13th hasn't been easy on the world 🙏

#PrayForParis
#PrayForJapan
#PrayForMexico
#PrayForLebanon https://t.…"
2015-11-14 05:35:49,RT @FreddyAmazin: Seriously can't believe this has all happened in a day.  #PrayForParis #PrayforBeirut #PrayforJapan https://t.co/AJpQxAPp…
2015-11-14 05:35:49,"RT @thereaIbanksy: Friday the 13th hasn't been easy on the world 🙏

#PrayForParis
#PrayForJapan
#PrayForMexico
#PrayForLebanon https://t.co…"
2015-11-14 05:35:49,"RT @cheonsa_ia: wake up to all of this 😱
#PrayforParis 
#PrayforJapan  
#PrayForBagdad 
#PrayForBeirut 
#PrayForMexico 
🙏❤ https://t.co/9S6…"
2015-11-14 05:35:49,#PrayForBaghdad #PrayForParis #PrayForMexico #PrayForBeirut #PrayForJapan #PrayForTheWorld What happened to the world now?
2015-11-14 05:35:49,"RT @hauntedfem: #PrayForParis
#PrayForBaghdad 
#PrayForMexico 
#PrayForLebanon 
#PrayForMizzou 
#PrayForBeirut 
#PrayForJapan 

This is dev…"
2015-11-14 05:35:49,RT @justinbieburnt: Justin Bieber and his beliebers praying for Paris and Japan. #PrayForParis #PrayForJapan https://t.co/b2yNFYUSwS
2015-11-14 05:35:49,"#PrayForJapan
#PrayForParis

VICERYLLE On45"
2015-11-14 05:35:49,"RT @ShahadRismy: #PrayForParis - 150+ dead
#PrayForLebanon - ISIS attack
#PrayForMexico - Hurricane
#PrayForJapan - Earthquake
#PrayForBagh…"
2015-11-14 05:35:48,RT @Aleiocus: So many prayers are needed right now. #PrayForJapan #PrayForParis #Pray
2015-11-14 05:35:48,"RT @BobOngQuotes: We can help with a prayer, we can make a difference. 🙏 #PrayForParis #PrayForJapan #PrayForBeirut #PrayForBaghdad https:/…"
2015-11-14 05:35:48,We need to start healing this world. #Prayers4Paris #PrayForJapan
2015-11-14 05:35:48,"RT @AstoundingCam: #PrayForParis #PrayForJapan #PrayForLebanon #PrayForBeirut 
my prayers are with U, pls everyone be safe ,I may not know …"
2015-11-14 05:35:48,"RT @V1ccent22: Our deepest condolences to all the families

#PrayForJapan 
#PrayForLebanon 
#PrayForMexico 
#PrayForParis https://t.co/9fKK…"
2015-11-14 05:35:48,"RT @Fahd_Trenar: Is it hard to live simple and happy? 

#PrayForJapan 
#PrayForParis 
#PrayForLebanon 
#PrayForBeirut 
#PrayForBaghdad"
2015-11-14 05:35:48,"RT @thebestofmarvel: All we can do is pray  x

#PrayForParis 
#PrayForJapan
#PrayForLebanon 
#PrayForBaghdad 
#PrayForMexico https://t.co/t…"
2015-11-14 05:35:47,"RT @WORLDSTAR: Friday the 13th hasn't been easy on the world 🙏

#PrayForParis
#PrayForJapan
#PrayForMexico
#PrayForLebanon https://t.co/zD4…"
2015-11-14 05:35:47,"RT @bieberlethaI: Justin Bieber and his fans praying for paris and japan, this is means a lot #PrayForParis #PrayForJapan https://t.co/0e8T…"
2015-11-14 05:35:47,"RT @Friendstagram: #PrayForLebanon - Isis attack 
#Prayers4Paris - 153 dead 
#PrayForMexico - hurricane 
#PrayForJapan - earthquake
#Prayer…"
2015-11-14 05:35:47,Shocked with the news all over on my feed. Where do these come from? :( #PrayForParis #PrayForJapan
2015-11-14 05:35:46,RT @Dory: can't believe this all happened today... #PrayForParis #PrayforBeirut #PrayforJapan #PrayforGermany https://t.co/ryaNUcWD90
2015-11-14 05:35:46,"RT @astronautbarnes: #PrayforJapan - earthquake
#PrayforParis - got attacked
#PrayforLebanon - got attacked 
#PrayforBeirut - got attacked
…"
2015-11-14 05:35:46,"RT @Friendstagram: All we can do is PRAY 🙏🏼🌏

#PrayForParis 
#PrayForJapan
#PrayForLebanon 
#PrayForBaghdad 
#PrayForMexico https://t.co/K2…"
2015-11-14 05:35:46,"RT @SuperheroFeed: Stay safe, folks. Made these, feel free to use. #PrayForParis #PrayForJapan #PrayForLebanon #PrayForBeirut https://t.co/…"
2015-11-14 05:35:46,"RT @dylanodamnlord: It's not only Paris, it's all over the world. 
#PrayForMizzou 
#PrayForMexico 
#PrayForLebanon 
#PrayForMalori 
#PrayFo…"
2015-11-14 05:35:46,RT @bexmader: Also sending my love and prayers to everyone in Japan #PrayforJapan
2015-11-14 05:35:46,Let's not forget to #PrayforJapan too. You are all in my prayers. The Lord is with us.
2015-11-14 05:35:46,"RT @WSHHVlNE: Friday the 13th hasn't been easy on the world 🙏

#PrayForParis
#PrayForJapan
#PrayForMexico
#PrayForLebanon https://t.co/rP1y…"
2015-11-14 05:35:45,"RT @zaynbaabe: 1 RT = 1 PRAYER ❤️🙏🏼

#PrayForParis 
#PrayForJapan
#PrayForBeruit
#PrayForBaghdad https://t.co/ZTlDnDi4Uc"
2015-11-14 05:35:45,RT @SANAM_FanClub: Today we come together to #PrayForFrance #PrayForJapan #PrayForLebanon #PrayForTheWorld https://t.co/siKkvs59ZU
2015-11-14 05:35:45,"RT @cheastain: In one day ? Pray for them . 

#PrayforParis 
#PrayforJapan  
#PrayForBagdad 
#PrayForBeirut 
#PrayForMexico https://t.co/0j…"
2015-11-14 05:35:45,RT @RlDICULOUSNESS: can't believe this all happened today... #PrayForParis #PrayforBeirut #PrayforJapan #PrayforGermany https://t.co/fm46Wy…
2015-11-14 05:35:45,RT @justinbieburnt: Justin Bieber and his beliebers praying for Paris and Japan. #PrayForParis #PrayForJapan https://t.co/b2yNFYUSwS
2015-11-14 05:35:45,RT @farazanaamalik: May God be kind with everyone.Pakistan is with everyone in this hour of need.Bless u all #PrayForJapan #PrayForParis ht…
2015-11-14 05:35:44,"RT @zaynbaabe: 1 RT = 1 PRAYER ❤️🙏🏼

#PrayForParis 
#PrayForJapan
#PrayForBeruit
#PrayForBaghdad https://t.co/ZTlDnDi4Uc"
2015-11-14 05:35:44,"RT @HistoryFlick: Friday the 13th hasn't been easy on the world 🙏

#PrayForParis
#PrayForJapan
#PrayForMexico
#PrayForLebanon https://t.co/…"
2015-11-14 05:35:44,"RT @chrisrockyoz: Friday 13th hasn't been easy on the world 🙏
#PrayForParis
#PrayForJapan
#PrayForMexico
#PrayForLebanon
#PrayForEarth http…"
2015-11-14 05:35:44,"RT @HAVWKEYE: All we can do is pray  x

#PrayForParis 
#PrayForJapan
#PrayForLebanon 
#PrayForBaghdad 
#PrayForMexico https://t.co/YSd6JQEU…"
2015-11-14 05:35:44,"RT @SadHappyAmazing: Friday the 13th hasn't been easy on the world 🙏

#PrayForParis
#PrayForJapan
#PrayForMexico
#PrayForLebanon https://t.…"
2015-11-14 05:35:44,"RT @thebestofmarvel: All we can do is pray  x

#PrayForParis 
#PrayForJapan
#PrayForLebanon 
#PrayForBaghdad 
#PrayForMexico https://t.co/t…"
2015-11-14 05:35:44,"RT @ahmdabdallah7: WARNING: This World Will End Soon 
 
https://t.co/b5VqyH2oXF

#UnitedStates
#Paris
#Muslims
#BillWalton
#PrayForJapan
#s…"
2015-11-14 05:35:44,Pray for The Soul's Pray For The Loves  Pray for the end violence in the world now #PrayForJapan
2015-11-14 05:35:44,"RT @lordoftheluke: #PrayforParis
#PrayforJapan
#PrayForBeirut
#PrayforBaghdad
#PrayforMexico
#PrayForLebanon

All in one day, 24 hours, 115…"
2015-11-14 05:35:44,RT @justinbieburnt: Justin Bieber and his beliebers praying for Paris and Japan. #PrayForParis #PrayForJapan https://t.co/b2yNFYUSwS
